density,nitrate,salinity,irradiance,temperature,ph,oxygen,phosphate,chlorophyll
0.8951,26.6108,12.5752,-0.0339,17.2063,9.7683,432.1108,1.4655,3.1336
0.9109,28.8378,14.4897,-0.0824,20.478,9.8436,461.3273,1.4067,3.5513
1.6531,25.9527,15.0,-0.0767,17.5709,9.9552,686.6267,1.0556,6.7198
0.7928,33.3622,17.1645,-0.009,19.162,9.9907,500.0807,1.4422,3.169
0.5154,32.8257,10.2564,0.0015,21.5358,10.0681,516.4587,1.588,0.7784
0.7405,32.7576,16.2652,0.0017,22.0122,10.0498,607.1745,1.4234,3.2794
1.2034,24.7133,14.7133,0.009,20.729,9.7412,354.2924,1.3378,3.7865
1.9073,21.7533,15.2305,-0.017,16.4231,10.0506,429.9991,0.9992,7.5442
1.6082,22.048,15.41,-0.1303,18.6161,9.9153,421.6792,1.047,6.3819
1.2313,27.3867,15.1778,-0.0404,18.1395,10.015,547.1732,0.952,5.4561
1.3196,30.4361,10.9691,-0.0035,16.2305,10.2818,733.6794,1.0059,4.7816
0.7648,27.9787,13.4503,-0.0834,17.0893,9.5513,338.401,1.2928,2.6968
1.3895,22.5905,14.6333,-0.1308,17.9957,9.8006,406.769,1.0339,6.7593
0.5645,35.2583,10.6464,-0.0024,19.9966,9.9635,434.95,1.5636,1.6396
0.1738,31.969,10.4568,-0.0042,17.5813,9.6111,353.9959,1.6163,0.7519
0.4842,34.4571,10.4884,-0.0153,19.1164,9.9505,423.4538,1.5786,1.1684
1.7606,23.1215,14.6251,-0.0432,16.602,10.205,489.0004,0.8874,6.6413
0.506,34.616,16.6033,-0.0067,14.3653,9.8051,467.0871,1.581,2.0181
0.7964,32.36,16.644,-0.0102,20.2181,10.0384,419.5237,1.4466,2.9008
1.4631,21.7874,13.0,-0.1076,20.0528,9.76,393.6468,0.9743,6.7552
1.5546,22.4406,13.9007,-0.109,18.5055,9.8479,475.9148,1.3433,7.0229
1.8038,21.8538,15.1394,-0.0887,19.0095,9.9926,415.1196,1.0588,5.7761
1.3205,27.9896,16.0212,-0.0499,18.3449,9.961,555.8169,1.082,5.4132
1.3074,26.3214,14.0339,-0.0631,20.0179,9.9283,472.5496,1.3338,4.2938
1.288,27.1626,13.7279,-0.0402,20.1358,10.2377,584.0694,1.0094,5.6053
1.2798,23.0978,13.3349,-0.0506,20.6394,9.7264,366.1891,1.312,4.3265
1.5035,27.3375,15.0,-0.0604,18.1787,9.9854,596.606,1.0207,6.3257
0.6294,29.3642,15.3486,-0.0035,20.6074,9.9993,363.525,1.3856,1.7439
1.3889,28.2794,14.6046,-0.0579,17.0215,10.0923,677.5297,1.0392,6.022
1.2419,26.7983,14.7962,-0.0398,18.2783,9.9533,463.0174,1.0086,5.642
1.7186,21.9108,15.2183,-0.0558,17.1286,9.9091,454.7943,1.2007,6.2058
0.9936,27.5795,12.7099,-0.0191,16.5587,9.9884,572.2785,1.7713,4.7087
1.5956,25.6545,15.0,-0.0262,17.323,10.3141,761.0269,0.9984,4.4416
1.6935,23.103,14.61,-0.0897,18.6769,10.0945,460.4206,1.0146,6.3358
0.5573,32.4849,17.6826,-0.0149,21.1517,9.8305,373.7339,1.43,1.4109
0.4915,34.2267,14.6556,-0.002,18.9972,9.9939,503.197,1.5807,1.4032
1.0061,28.6876,12.3569,-0.0136,14.783,10.0446,455.5734,1.2879,3.3247
0.3667,32.8255,17.2637,0.0014,18.8175,9.9284,372.6876,1.5515,0.6863
0.5478,32.8109,13.709,-0.003,18.1694,9.9778,424.004,1.5475,1.5769
0.9084,30.7687,18.3946,0.002,21.0474,9.9467,376.2087,1.3556,2.9042
1.9201,28.7055,13.946,-0.0303,18.0029,10.2282,769.3497,0.7858,5.4514
0.4009,35.294,12.9562,0.0014,20.9329,9.7873,417.1982,1.4895,1.3578
0.5402,28.6079,11.3898,-0.015,16.6508,9.6384,332.2487,1.2827,2.247
1.4928,23.7956,15.0,-0.0726,18.1786,10.0332,551.1492,0.8961,6.8513
1.2108,25.8427,13.8495,-0.0451,17.666,9.8849,593.957,0.9301,5.7235
1.3019,22.8237,12.4942,-0.1959,19.6753,9.7323,371.1158,1.2839,4.6082
0.8703,27.3029,14.321,-0.0792,17.5062,9.6049,366.2403,1.2396,3.4372
1.185,25.3896,16.2048,-0.1009,20.0705,9.8531,466.6638,1.2185,5.1754
1.3174,27.7136,14.6683,-0.0373,17.5393,9.9883,554.2154,1.1236,5.6675
1.3515,29.1371,13.8447,-0.0426,19.1783,10.1273,591.3921,0.9167,5.9419
1.3155,31.9707,11.6171,-0.0,20.7824,10.3121,745.0632,0.9911,4.7774
1.0458,27.5903,13.5243,-0.049,17.6601,9.8922,379.2725,0.874,4.2185
0.2238,33.4334,13.9181,-0.0087,13.9995,9.8734,523.7512,1.6911,1.0488
1.4071,22.8592,16.9914,0.0106,20.7837,9.69,358.3737,1.3055,4.4106
0.8571,30.1169,17.7897,-0.0059,18.8306,9.9533,396.8493,1.3511,2.7622
1.5899,25.1495,14.6473,-0.0621,17.6142,9.9515,607.4899,0.9803,7.1827
0.9931,26.1258,10.3631,-0.0259,17.2421,9.9523,613.3019,1.2841,4.391
1.6368,24.6683,13.8895,-0.1081,17.7805,10.0378,583.8739,1.0775,5.7287
1.5243,31.4999,14.9691,-0.0504,14.3991,10.3435,803.975,1.096,5.4507
0.0177,33.2934,10.9905,0.0012,17.2854,9.5991,323.7914,1.8265,0.0815
0.2354,32.5566,14.4195,-0.0051,15.9999,9.875,459.9681,1.676,0.7972
1.7632,26.6702,14.5541,-0.0251,16.9586,10.2739,738.6783,0.9066,4.8306
1.3294,23.5224,14.8605,-0.137,18.3302,9.7558,403.3197,1.2369,4.8029
1.6432,25.7134,14.5607,-0.0315,19.5057,10.0527,484.033,1.1093,6.1839
1.4739,26.4798,14.788,-0.0808,17.3106,10.1749,592.4443,0.9423,6.4718
0.7156,29.9793,12.3724,-0.0013,13.6011,9.9389,535.0552,1.5118,3.0768
1.7875,23.5278,15.3825,-0.0601,17.2615,10.045,490.472,1.0789,6.1712
0.637,29.901,13.9415,-0.0119,17.8506,9.7499,372.578,1.8978,2.1471
0.8182,28.0525,14.955,-0.0133,20.2829,9.9768,426.0862,1.4527,3.1354
0.2335,35.0661,12.2659,0.0032,12.6501,9.9774,566.0355,1.7225,1.2713
1.2533,28.1365,12.4599,-0.0198,17.4556,10.3283,550.5661,1.0519,5.4461
0.5862,34.3239,10.794,0.001,22.014,10.0232,491.9651,1.5994,1.009
1.599,26.7173,15.8667,-0.0398,19.0486,10.1205,576.61,1.1456,6.0574
1.549,25.2269,14.3551,-0.0655,18.0212,10.2022,562.1885,0.9199,6.493
0.617,28.1245,11.7132,-0.0168,16.5479,9.6746,424.2771,1.2218,2.8292
1.1438,28.0019,13.626,-0.0191,20.1398,10.137,651.2882,1.2439,4.9797
0.8482,26.239,11.1793,0.0047,18.7994,9.8763,518.1821,1.419,2.5419
1.3816,23.406,13.7829,-0.1364,18.4943,9.8807,521.1559,1.0276,5.8058
0.7519,30.2741,17.2186,0.0042,21.1491,9.7954,368.2104,1.4094,1.9389
1.4011,21.4651,15.0554,-0.1472,19.673,9.7638,389.097,1.1732,6.882
0.5252,37.3179,11.5787,-0.0022,19.5213,9.9922,375.3924,1.3969,1.5011
1.2598,27.8366,14.5933,-0.0367,18.8961,10.0434,560.9462,1.5322,5.2266
1.2461,30.3419,13.1005,-0.043,19.2301,10.2819,739.8663,1.0994,4.3623
0.8063,28.7433,13.5255,-0.019,18.9411,9.7915,370.8925,0.9793,3.5285
0.9951,33.2177,12.4703,-0.018,19.5404,10.178,640.6753,1.4387,2.9484
0.5008,35.4227,8.6716,0.0008,18.5243,9.9544,505.0325,1.6349,1.453
0.5407,33.9779,10.1927,0.0014,21.6415,10.0602,496.1394,1.5972,0.9054
1.6201,26.3145,13.7263,-0.0649,18.3337,10.3476,535.0706,1.0087,6.4318
0.9094,30.6951,11.8796,-0.0202,18.5876,9.9639,548.0801,1.3317,3.2191
1.2863,25.6576,14.6658,0.0011,21.1601,9.9454,435.4856,1.2977,4.4228
0.3362,31.0897,7.8746,-0.0056,16.3204,9.9422,624.2043,1.4766,1.4438
0.9655,29.8005,16.8901,-0.075,18.6355,9.8383,439.6692,1.4191,3.8046
1.7817,24.2719,15.733,-0.0664,17.8913,10.084,560.5641,1.0724,6.9263
0.568,33.4733,10.8879,-0.0131,18.7475,9.9303,419.2614,1.5499,1.5113
0.9119,33.2825,13.9908,-0.0124,15.8766,10.3629,697.573,0.8135,4.8134
0.0869,34.5643,12.9831,0.0024,16.541,9.7079,411.421,2.203,0.3281
0.5785,32.724,17.6799,0.0016,19.9759,9.9264,498.0262,1.3633,2.1159
1.4671,23.9109,14.8137,-0.0565,16.9771,10.0741,429.304,0.9438,5.1546
1.49,22.2977,12.8602,-0.0154,21.6072,9.8126,390.1974,1.1711,7.4276
0.4971,29.0915,7.8886,-0.0002,17.2904,10.023,590.381,1.5093,1.5203
0.8664,30.0318,11.6333,0.0016,20.9182,9.8739,383.8954,1.3187,4.2097
0.8509,30.0567,17.6241,-0.0002,20.7713,9.9342,383.2419,1.3515,2.44
1.6536,22.2854,15.5344,-0.0053,18.216,9.895,411.3532,1.1733,6.0777
0.5623,34.6072,10.741,0.001,22.0093,10.0311,495.3945,1.608,0.8406
0.5501,37.7407,16.9844,0.0026,20.4187,9.9897,338.6364,1.7387,0.7623
0.3556,32.1542,16.1363,0.0015,19.0042,9.8275,367.3362,1.3853,0.7336
1.6419,24.4939,14.4554,-0.0423,17.9125,10.1601,648.9249,1.2082,6.4942
0.3543,29.1512,12.7477,0.0013,20.607,9.9799,373.4598,1.2954,1.145
1.5528,21.8888,13.4756,-0.1828,18.5516,9.7963,379.7786,1.2211,6.8112
1.7855,23.1728,14.781,-0.0139,21.7194,10.0814,494.2843,1.0216,6.3814
0.4875,30.5104,8.4817,-0.0059,16.3206,10.0107,522.0844,1.5953,1.5691
1.1817,29.6215,14.3296,-0.0545,15.8893,10.0251,510.1351,1.4022,4.0843
1.5036,22.0334,12.5296,0.0001,22.1082,9.7623,374.7948,1.2328,7.4829
0.61,29.2019,15.1737,-0.005,21.1417,10.001,371.1975,1.3458,1.9497
1.0545,29.5349,12.5499,-0.0381,16.4301,10.2658,682.4891,1.0728,4.556
1.7971,21.8267,15.219,-0.0926,19.9462,9.945,415.0995,1.1443,5.5902
1.3928,29.6326,11.6684,-0.0142,16.3043,10.239,721.7666,0.9755,5.265
0.6417,32.582,10.858,-0.0148,21.2251,10.0255,492.4315,1.5519,1.2371
0.7006,35.3101,11.042,-0.0133,19.7681,10.0591,522.3585,1.492,2.1366
0.6446,33.5303,10.9501,-0.0061,21.9091,10.006,485.0096,1.5604,1.3909
1.4952,28.0029,15.2018,-0.0716,17.0962,9.9325,407.8352,1.1681,4.9282
1.2955,22.7412,12.4986,-0.1907,19.7658,9.7252,364.5728,1.2933,4.5449
1.3122,27.6252,14.6333,-0.0539,17.6728,9.9309,566.2605,1.191,5.5987
0.5268,34.6202,10.0,0.0016,19.413,10.0,478.0,1.6376,0.889
0.8674,29.3647,13.7816,0.0004,18.6405,10.2074,519.853,1.1273,4.447
0.42,32.414,17.5,0.0012,21.103,9.94,325.2526,1.268,0.8763
1.8432,22.0079,15.0674,-0.0668,20.6791,10.0081,418.2298,1.0657,5.9853
0.3075,34.182,16.0244,0.0018,19.6723,9.8005,398.5718,1.7296,0.6214
1.2405,24.4239,13.7924,-0.1336,16.7406,9.7513,411.6071,1.3354,4.43
0.1482,34.3404,10.703,-0.0026,13.6714,9.9066,576.9606,1.7801,0.9089
0.8742,31.0247,13.8558,-0.0383,14.8649,9.8785,499.1271,1.2607,4.5406
0.4484,35.1778,15.703,0.0016,21.2322,9.8539,401.2037,1.5456,1.2679
1.7726,23.353,15.6225,0.0016,22.0998,10.1254,462.3623,0.8892,6.8602
1.2372,25.1072,12.9887,-0.0858,17.5694,9.9639,413.1654,1.1835,5.16
1.4014,21.3613,14.2859,-0.1458,18.0246,9.7536,393.4974,1.0725,6.7465
1.5075,23.6456,14.5891,-0.0853,18.5177,10.0805,527.7547,0.8632,6.9566
0.9269,28.7928,16.2589,-0.012,19.5344,10.0229,528.9654,1.0897,4.2884
1.1711,31.4419,14.5595,-0.0298,17.2576,10.3077,665.6669,1.0752,5.3743
1.5373,22.7944,13.3043,-0.0261,20.6896,9.8565,457.1152,1.161,7.3341
0.9805,29.8585,13.7251,-0.0072,20.5254,10.2288,689.0276,1.2062,4.8406
0.5917,32.5836,19.7473,0.0018,21.5075,9.9661,493.0525,1.3888,2.0996
0.8787,29.0559,13.892,-0.0114,17.2719,9.8918,416.6685,1.5949,3.2966
0.0071,31.7364,10.0,0.0009,16.238,9.4795,303.1969,1.377,0.0142
0.1261,32.0,10.2245,0.0014,17.9217,9.5842,327.8291,1.606,0.5773
1.0896,31.14,14.211,-0.0157,16.3113,10.3272,645.1266,0.8022,5.1223
1.2314,29.1739,12.8044,-0.0492,20.4466,9.963,418.6361,1.403,3.6041
0.8725,28.3248,16.3271,-0.017,19.307,9.9544,371.5351,1.3957,2.4304
0.0886,33.6974,12.5864,0.0013,17.0728,9.6864,351.6212,2.1237,0.2712
0.4676,32.1109,10.0179,-0.0034,15.6495,10.018,486.7006,1.6301,1.5729
1.0532,25.6223,11.647,-0.0572,17.8922,9.8802,526.7517,1.279,3.8477
1.1066,28.3867,13.6483,-0.0222,19.9647,10.1448,678.4282,1.1056,5.3765
0.8886,32.8654,13.8668,-0.0318,19.3428,10.1342,566.2994,1.2876,2.7005
1.8442,22.0952,15.0263,-0.0404,18.3782,10.0969,425.9811,0.8518,7.0221
0.9967,30.3647,12.928,-0.011,20.8704,10.0497,430.6007,1.3498,3.1055
0.6864,30.9329,12.2677,-0.0253,17.6269,9.9877,464.47,1.5925,2.7149
0.8117,27.0347,10.241,-0.0623,18.038,9.8857,525.7692,1.3486,3.4091
0.8294,30.8642,13.255,-0.0108,19.2306,10.1402,672.2157,1.3291,4.0475
0.9482,29.7991,15.2273,-0.0322,19.0752,10.2042,587.3222,1.0057,3.9502
1.6762,24.5353,14.7615,-0.046,17.1067,10.1287,477.2693,0.8824,7.2576
0.403,32.362,9.4584,0.0014,17.4173,9.9354,610.4261,1.6418,1.6041
1.5727,24.1073,14.092,-0.0473,17.3328,9.9283,388.0814,0.9846,6.5804
1.361,26.2,14.0,-0.0536,17.8431,10.0535,672.2886,0.866,6.2486
0.6447,33.9728,16.3309,0.0022,22.8582,10.0594,418.7655,1.5307,1.9712
1.4492,25.2515,14.1077,-0.0719,17.5752,10.0541,609.1931,1.0979,6.1968
0.9596,29.6115,13.4867,-0.0309,13.8103,9.9787,507.9077,1.4281,3.3617
0.3554,33.4148,10.6091,0.0015,18.0223,9.9958,548.1262,1.6596,0.8273
0.0364,32.8147,9.7969,0.0017,17.6159,9.6228,374.1645,1.6842,0.1566
0.8712,25.9289,13.105,-0.036,17.2367,9.6643,366.6634,1.2598,3.2996
0.5914,35.3067,11.0679,0.0,19.9872,10.0033,482.9701,1.6108,0.9959
0.8545,25.7408,13.0575,-0.0909,18.6448,9.6591,362.1752,1.2608,3.5406
1.8651,21.7904,15.8548,-0.0668,17.3125,10.0338,483.617,1.1815,6.7538
1.4933,23.0322,14.5186,-0.0846,18.8842,10.0941,468.6414,0.8208,6.9751
0.1504,34.7152,10.7374,0.0042,17.7045,9.7093,356.6821,1.8702,0.4094
0.5456,31.4722,10.3572,-0.0074,15.8611,10.0093,496.1022,1.5595,1.9845
1.3334,25.0812,14.1017,-0.0446,17.5969,9.9132,594.9158,0.8744,6.2021
0.9235,30.1951,13.2375,-0.0058,21.1345,10.203,710.0534,1.2821,4.5331
1.3224,23.0088,12.3467,-0.0761,19.8061,9.808,373.7042,1.1842,4.7894
1.7186,22.6929,15.0,-0.0657,17.5918,10.0457,475.6214,0.888,7.6064
0.7723,32.0348,11.2913,-0.0124,18.5785,9.9681,454.5403,1.3735,2.7929
0.722,36.5123,12.3135,-0.0071,20.8278,9.9681,388.8613,1.4505,1.9887
0.5514,41.1397,14.7949,0.0029,18.5189,9.9823,395.0251,1.5781,0.7825
0.893,30.2804,14.6957,-0.0071,19.0081,10.1724,595.4777,1.2443,4.358
0.6853,35.4665,10.8509,-0.0093,19.9646,10.0436,466.2348,1.543,2.0093
0.6203,31.8043,11.3536,-0.0127,14.7827,9.9868,479.3921,1.4597,1.9925
1.1929,25.9634,15.7578,-0.1025,21.4133,9.8819,410.3155,1.298,4.8811
0.882,30.6395,12.4362,-0.0191,18.4106,9.9679,412.0796,1.2699,3.6047
0.1791,33.2549,14.0,-0.009,13.8223,9.842,507.2536,1.7458,0.8466
1.83,22.6466,15.4355,-0.0426,18.2266,10.1085,421.0084,0.8829,6.1784
1.429,28.699,14.5885,-0.0425,17.9039,10.252,633.7333,1.2075,4.8515
1.1899,28.4949,13.8101,-0.0242,20.223,10.1752,679.5305,1.2048,5.3637
1.6486,23.2265,15.262,-0.1014,18.7263,10.142,435.6672,0.9537,6.4694
1.5275,26.8774,14.3093,-0.0693,17.5142,10.162,738.5278,0.9289,6.5528
0.6624,33.0005,12.1867,-0.0164,12.9903,9.8543,550.4575,1.4886,2.6283
0.3462,33.7118,17.102,0.0005,19.2023,9.8606,391.192,1.6525,0.7649
1.6291,25.8028,15.0,-0.0529,17.4613,10.1356,731.1559,1.032,5.5327
1.9065,21.8492,15.4328,-0.02,15.8206,10.0745,459.9125,1.0572,7.5633
0.6761,29.6467,13.8747,-0.0033,19.6376,10.0739,415.4855,1.6559,1.3
0.4425,32.5159,10.2551,-0.0,19.8759,10.069,540.7556,1.5961,0.8223
1.2655,22.9782,12.7137,-0.0098,19.9147,9.7199,362.3668,1.304,4.3643
1.6186,24.0711,14.4661,-0.0361,18.3996,10.1207,416.1367,0.8825,5.689
0.7984,27.1301,12.076,-0.0183,18.2953,9.8251,373.8192,1.0255,3.4886
0.8077,29.8306,14.0536,0.0047,20.5549,9.836,337.1976,1.431,2.0627
0.9447,27.4483,12.0982,-0.0181,18.8417,9.8825,494.5099,1.4954,3.086
1.6628,22.5921,15.5831,-0.1101,17.7958,9.9475,413.6466,1.0499,6.5861
1.1221,27.0352,13.561,-0.0821,20.0696,10.0367,556.0642,1.219,4.8094
0.5207,32.9636,19.3796,-0.001,21.2204,9.9222,335.462,1.4398,0.973
0.4726,32.4748,17.7767,-0.0022,19.3786,9.8765,361.328,1.5001,0.7597
1.6078,24.0603,14.3714,-0.0578,18.3482,9.9493,587.8974,1.2896,7.2183
1.4215,25.4928,14.342,-0.0501,17.5881,9.9346,628.8119,0.9217,6.2763
1.4151,25.4304,15.1919,-0.062,17.528,9.9859,542.7934,0.7862,6.7646
1.3143,25.1636,14.0672,-0.0506,17.9003,9.904,597.2013,0.8823,6.024
0.9349,27.9043,14.4665,-0.0767,18.6781,9.8662,404.9415,1.4323,3.7994
0.8981,29.777,13.1292,0.0049,19.7133,9.8774,506.5325,1.4062,2.0351
1.3008,23.8999,13.0699,-0.1046,19.8873,9.7934,384.3499,1.367,6.2311
0.5165,29.6329,11.32,-0.0203,16.7336,9.8351,489.0802,1.1394,2.3788
0.6116,34.0189,16.613,0.0027,20.7441,9.9195,506.8656,1.5051,2.5959
1.4572,23.7964,14.7133,-0.0653,18.377,9.9999,541.1823,0.9018,7.054
0.815,29.9879,13.1831,-0.0102,16.9424,10.1052,501.7279,1.1425,4.1566
1.6872,26.2822,14.3269,-0.0429,17.7127,10.3851,712.2669,0.9685,5.2734
1.5241,24.5859,14.6578,-0.1116,18.7015,9.9536,515.7158,1.0979,5.9345
0.6387,30.9004,16.7996,-0.0098,20.3083,9.9348,394.7767,1.1938,2.0674
1.5172,26.9897,12.6829,-0.0421,18.7515,10.3008,556.6758,1.1102,5.8116
1.4189,22.2185,14.3333,-0.1179,18.516,9.9139,426.1374,0.9351,6.8463
1.6314,28.7847,14.2658,-0.0663,18.5912,10.3105,814.8775,0.817,5.714
1.4071,25.1847,14.9651,-0.0535,17.4966,9.992,569.7411,0.7762,6.549
0.4971,32.6277,10.0,0.0011,19.3429,9.9654,452.2788,1.4826,1.4011
1.5304,23.5577,13.6473,-0.0728,19.317,9.9764,438.0622,1.237,4.666
1.1338,27.0593,12.4676,-0.0803,22.659,10.0192,619.5364,1.3436,5.4247
0.2643,36.7585,11.7838,0.0015,18.7114,9.915,382.7029,1.8511,0.4482
0.1909,35.4947,11.0,0.0013,18.7346,9.811,357.7338,1.6566,0.3285
0.0105,31.6833,10.2532,0.0022,16.2917,9.5304,309.596,1.521,0.0378
1.3,22.8014,13.0927,-0.1015,20.4492,9.721,363.1014,1.2999,4.4635
1.1086,28.9964,15.0489,-0.0575,17.5324,10.2878,684.5215,0.8721,4.6377
1.8398,24.6867,15.0,-0.0115,20.6757,10.1866,547.1703,0.8654,6.8336
1.8846,22.0622,15.3806,-0.0208,15.8782,10.0929,474.3196,1.0376,7.5399
1.1757,31.0029,15.5305,-0.0444,18.0952,9.9092,411.2918,1.3177,3.6212
1.9486,25.9557,16.6301,-0.0932,17.2461,10.1158,459.1835,1.1254,6.4214
1.4958,24.4937,14.9257,-0.0678,17.5419,10.0794,599.0599,0.8672,6.6926
0.6082,30.8722,12.1133,-0.0141,14.8192,9.9193,591.477,1.5321,2.944
1.5824,25.3538,15.0,-0.0498,17.5264,9.9702,638.0972,1.0267,7.0464
1.5969,25.752,15.5995,-0.0867,17.5319,10.015,483.1797,0.8295,6.6027
1.0108,25.0843,14.5668,0.008,19.5307,9.6422,343.4659,1.3256,3.2153
0.4617,32.6627,11.5621,0.0003,15.4769,9.9933,477.1342,1.5876,0.969
0.1307,31.2714,9.6206,0.0001,16.4996,9.6666,358.076,1.5143,0.5554
1.0349,27.3421,13.6815,0.0007,16.1822,9.8748,416.3923,1.5428,4.0028
1.4368,28.3038,13.0104,-0.0376,16.9555,10.1543,636.833,0.9002,5.9679
1.5117,21.5803,15.1515,-0.1436,20.5691,9.7803,404.5174,1.1804,6.1421
0.3494,32.4433,15.9243,-0.0044,16.7112,9.9088,547.088,1.5405,1.6048
0.1555,35.4173,12.4499,0.0014,17.6103,9.7918,362.0531,2.0943,0.2894
0.4224,29.4365,11.4839,-0.0436,17.7959,9.6129,342.4606,1.482,1.8173
1.6135,23.4002,14.3345,-0.1242,18.9451,10.1167,418.6248,1.0076,6.6518
0.5788,27.7934,7.6347,-0.0105,17.8452,9.9783,600.065,1.4818,2.0337
1.6462,21.5322,15.1232,-0.0795,17.8459,9.904,409.3959,1.0804,7.3562
1.0972,27.6755,13.2883,-0.0256,17.2174,9.8269,376.8623,1.044,3.7612
0.0327,31.7342,10.0403,0.0012,17.1989,9.5106,310.2937,1.4778,0.0526
0.9692,30.7446,15.2933,-0.0245,20.5429,10.0037,481.0977,1.385,3.0374
1.3262,23.9378,13.7164,-0.1694,18.4713,9.7867,384.0008,1.194,5.2761
1.2557,27.0352,17.2051,-0.0389,18.628,10.0126,449.6229,1.3194,4.3542
0.703,30.3704,18.7286,-0.0066,20.4761,10.0045,592.9937,1.1252,3.156
1.5982,25.5287,15.0,-0.0517,17.3797,10.0032,579.7129,0.9588,6.9834
0.809,31.1773,13.5433,-0.0153,18.8803,10.1566,529.2154,1.1593,3.0663
0.7305,31.33,10.3702,-0.0076,17.3565,10.0851,592.3379,1.4556,2.476
1.4482,23.6832,15.4595,-0.0021,20.299,9.8373,425.0229,1.2334,4.7368
0.5835,31.7814,13.2151,-0.0245,17.5881,9.8324,507.0408,1.111,2.7107
0.3981,32.5625,13.3085,-0.0134,17.5345,9.847,437.8142,1.8514,1.6704
0.7219,34.956,11.1966,-0.0014,18.231,10.1052,466.1889,1.2981,2.6368
1.2673,27.3325,15.3894,-0.0731,17.8092,9.9258,444.5713,0.9062,6.3365
0.104,31.1646,10.6601,0.0021,16.5875,9.5788,329.8242,1.38,0.2698
0.6014,29.4536,15.3958,-0.001,21.2903,9.9734,361.9448,1.4348,1.5379
1.2225,25.8732,14.3556,-0.045,17.3254,9.9914,410.3731,1.2275,4.27
0.347,34.29,15.8758,-0.0004,15.7726,9.839,424.7509,1.5091,1.1592
1.5338,22.7778,15.1655,-0.1295,20.6063,9.9191,515.0611,1.0307,6.1535
0.8394,31.1118,15.3615,-0.0109,20.5768,9.8824,405.3116,1.3913,2.3491
0.5212,35.6994,14.7877,0.001,19.8485,9.8945,444.2976,1.5489,1.5955
1.2824,31.1986,14.3759,-0.02,18.2836,10.3109,696.3476,1.3966,5.5296
1.2162,28.6228,14.2036,-0.036,18.3173,10.0103,525.4862,1.6104,4.8584
0.6892,32.344,13.5734,-0.002,20.7477,10.0408,494.7978,1.4089,2.3813
1.3543,26.9398,14.4232,-0.0427,17.3816,9.9323,556.2989,1.0891,6.0566
0.0123,32.4433,10.33,0.0013,17.4078,9.5106,312.448,1.5313,0.0274
1.6182,24.9682,13.9949,-0.0562,18.2411,10.3297,599.2979,1.0364,6.4341
1.827,25.0248,14.8554,-0.0096,20.1241,10.2261,638.8462,0.9157,5.8458
1.697,24.7601,15.32,-0.0677,17.7691,10.0218,582.9408,1.025,6.9418
1.5598,23.8908,15.0,-0.0338,18.201,10.102,420.2472,0.9234,5.5906
0.8435,30.0929,17.1179,0.0012,21.6794,10.1385,679.5836,1.3155,3.8305
1.3869,26.917,13.7381,-0.0872,18.023,10.3205,783.6907,0.7086,5.5784
1.5524,25.2684,14.6102,-0.0663,18.5675,10.3012,446.182,0.9173,5.9885
1.354,22.9678,13.0898,-0.0177,20.0085,9.8472,385.1275,1.1134,5.0873
0.5113,34.7731,19.2338,0.0017,19.7214,9.8968,363.3875,1.4493,1.1282
1.7954,21.8279,15.3536,-0.0481,17.3686,9.9762,423.9511,1.0301,6.2436
0.3016,34.6117,14.4827,0.0016,18.6031,9.786,404.7334,1.7842,0.7985
0.6328,34.634,13.4227,0.0011,21.8607,10.0614,499.5593,1.5309,1.424
0.3672,35.9654,16.4504,-0.0006,15.0196,9.8038,426.6614,1.5887,1.0585
1.314,28.2775,14.2589,-0.0599,16.1788,9.9624,669.928,1.2275,5.3576
0.8743,28.1297,13.0609,-0.007,16.3303,9.8792,429.9983,1.3642,2.97
0.5553,34.312,10.9149,0.0011,21.5732,10.0535,495.2137,1.6095,0.8373
1.8917,22.2432,15.6264,-0.0054,16.2198,10.1067,508.0715,1.1074,7.3553
0.5605,35.7513,16.882,0.0012,20.3331,9.9168,447.2719,1.5587,1.7528
1.7275,23.8829,13.8321,-0.0665,18.6685,10.2842,469.6492,0.8542,6.5809
1.1276,32.5029,12.646,-0.016,17.0704,10.3476,711.3421,0.9117,4.8881
0.827,29.4642,10.3678,-0.0208,18.1357,10.0671,580.2397,1.4609,3.3448
1.6376,23.1844,14.206,-0.0424,18.191,10.0294,593.9814,1.6279,7.3875
1.4884,28.3284,13.5746,-0.0529,18.4099,10.193,693.5514,0.983,6.0128
0.4096,30.6325,7.1219,-0.0016,16.9973,9.9683,610.3663,1.4515,1.4089
0.7063,32.939,14.9397,-0.0163,20.0767,9.8482,422.8853,1.4925,2.9638
0.1799,36.5654,13.6392,0.0011,18.7926,9.5886,325.7212,1.5048,0.3317
1.4193,23.5892,14.9491,-0.0476,18.6026,9.9086,554.5263,0.9724,6.0386
1.414,22.5634,13.8268,-0.0899,18.8342,9.8692,402.3498,1.0362,5.6966
0.4834,30.5812,9.8078,0.0009,17.5167,10.0026,526.0703,1.5463,1.4026
1.785,25.3549,16.1597,-0.075,17.2248,10.0494,484.8332,1.0238,6.4437
1.7215,25.7496,12.4846,-0.072,17.0703,10.3441,605.2604,0.921,6.1447
0.212,34.7181,11.7053,0.003,12.4722,9.9263,537.3333,1.6676,1.1664
0.4545,30.5198,13.6793,-0.0487,18.0963,9.5141,326.8049,1.2881,2.1571
